tam_entrada, resultado, tempo_usuario, tempo_sistema
2620, 80, 0.6558720, 0.0000000
2621, 80, 0.6383830, 0.0000000
2622, 80, 0.6526550, 0.0000000
2623, 80, 0.6323200, 0.0000000
2624, 80, 0.7004820, 0.0000000
2625, 80, 0.6927740, 0.0000000
2626, 80, 0.6771110, 0.0000000
2627, 80, 0.6759330, 0.0000000
2628, 80, 0.6883940, 0.0000000
2629, 80, 0.6928330, 0.0000000
2630, 80, 0.6878790, 0.0039960
2631, 80, 0.6698630, 0.0000010
2632, 80, 0.6622790, 0.0000000
2633, 80, 0.6626030, 0.0000000
2634, 80, 0.6690970, 0.0000000
2635, 80, 0.6659050, 0.0000000
2636, 81, 0.6726880, 0.0000000
2637, 81, 0.6811830, 0.0000000
2638, 81, 0.6594780, 0.0000000
2639, 81, 0.6831060, 0.0000000
2640, 81, 0.6709270, 0.0000000
2641, 81, 0.6752970, 0.0000000
2642, 81, 0.7198760, 0.0000000
2643, 81, 0.8241400, 0.0000000
2644, 81, 0.6580760, 0.0000000
2645, 81, 0.8817120, 0.0000000
2646, 81, 0.7572980, 0.0000000
2647, 81, 0.6156970, 0.0000000
2648, 81, 0.6113140, 0.0000000
2649, 81, 0.6113500, 0.0000000
2650, 81, 0.6101690, 0.0000000
2651, 81, 0.6122970, 0.0000000
2652, 81, 0.6328640, 0.0000000
2653, 81, 0.6565300, 0.0000000
2654, 81, 0.6753030, 0.0000000
2655, 81, 0.6368210, 0.0000000
2656, 81, 0.6356780, 0.0000000
2657, 81, 0.6379810, 0.0000000
2658, 81, 0.6323810, 0.0000000
2659, 81, 0.6153010, 0.0000000
2660, 81, 0.6067270, 0.0000000
2661, 81, 0.6250110, 0.0000000
2662, 81, 0.6185170, 0.0000000
2663, 81, 0.7242760, 0.0000010
2664, 81, 0.6480830, 0.0000000
2665, 81, 0.6449590, 0.0000000
2666, 81, 0.7229770, 0.0000000
2667, 81, 0.6630620, 0.0000000
2668, 81, 0.6825310, 0.0000000
2669, 81, 0.6585510, 0.0000000
2670, 81, 0.6172120, 0.0000000
2671, 81, 0.6373670, 0.0000000
2672, 81, 0.6410550, 0.0000000
2673, 81, 0.6437490, 0.0000000
2674, 81, 0.6265080, 0.0000000
2675, 81, 0.6216540, 0.0000000
2676, 81, 0.6467230, 0.0000000
2677, 81, 0.6571790, 0.0000000
2678, 81, 0.6234700, 0.0000000
2679, 81, 0.6409130, 0.0000000
2680, 81, 0.6565180, 0.0000000
2681, 81, 0.6459110, 0.0000000
2682, 82, 0.6361590, 0.0000000
2683, 82, 0.6707700, 0.0000000
2684, 82, 0.7725770, 0.0000000
2685, 82, 0.6733360, 0.0000000
2686, 82, 0.6475790, 0.0000000
2687, 82, 0.6588170, 0.0000000
2688, 82, 0.7281110, 0.0000000
2689, 82, 0.7904320, 0.0039970
2690, 82, 0.7190270, 0.0000010
2691, 82, 0.7019220, 0.0000000
2692, 82, 0.6603560, 0.0000000
2693, 82, 0.6399990, 0.0000000
2694, 82, 0.6430850, 0.0000000
2695, 82, 0.6381990, 0.0000000
2696, 82, 0.6397040, 0.0000000
2697, 82, 0.6483720, 0.0000000
2698, 82, 0.6275150, 0.0000000
2699, 82, 0.6422620, 0.0000000
2700, 82, 0.6466540, 0.0000000
2701, 82, 0.6235950, 0.0000000
2702, 82, 0.7579250, 0.0000000
2703, 82, 0.7197120, 0.0000000
2704, 82, 0.6496880, 0.0000000
2705, 82, 0.6735280, 0.0000000
2706, 82, 0.6611960, 0.0000000
2707, 82, 0.6487020, 0.0000000
2708, 82, 0.6408540, 0.0000000
2709, 83, 0.6342350, 0.0000000
2710, 83, 0.6375560, 0.0000000
2711, 83, 0.6431230, 0.0000000
2712, 83, 0.6401680, 0.0000000
2713, 83, 0.6457450, 0.0000000
2714, 83, 0.6518070, 0.0000000
2715, 83, 0.6641100, 0.0000000
2716, 83, 0.6573390, 0.0000000
2717, 83, 0.6502290, 0.0000000
2718, 83, 0.6436370, 0.0000010
2719, 83, 0.6455390, 0.0000000
2720, 83, 0.6582090, 0.0000000
2721, 83, 0.6582230, 0.0000000
2722, 83, 0.6581720, 0.0000000
2723, 83, 0.6642640, 0.0000000
2724, 83, 0.7173870, 0.0000000
2725, 83, 0.7377060, 0.0000000
2726, 83, 0.6527630, 0.0000000
2727, 83, 0.6488590, 0.0000000
2728, 83, 0.6606280, 0.0000000
2729, 83, 0.6764080, 0.0000000
2730, 83, 0.7273610, 0.0039980
2731, 83, 0.6724890, 0.0000010
2732, 83, 0.7591340, 0.0000000
2733, 83, 0.7457550, 0.0000000
2734, 83, 0.6690140, 0.0000000
2735, 83, 0.6573690, 0.0000000
2736, 83, 0.6818740, 0.0000000
2737, 83, 0.6925260, 0.0000000
2738, 83, 0.6633790, 0.0000000
2739, 83, 0.6726820, 0.0000000
2740, 83, 0.6757710, 0.0000000
2741, 83, 0.6698520, 0.0000000
2742, 83, 0.6748650, 0.0000000
2743, 83, 0.6639670, 0.0000000
2744, 83, 0.6919940, 0.0000000
2745, 83, 0.6857990, 0.0000000
2746, 83, 0.6731490, 0.0000000
2747, 83, 0.6557620, 0.0000000
2748, 83, 0.6381580, 0.0000000
2749, 83, 0.6704060, 0.0000000
2750, 83, 0.6558960, 0.0039990
2751, 83, 0.6897680, 0.0000000
2752, 83, 0.6859840, 0.0000000
2753, 83, 0.6662520, 0.0000000
2754, 83, 0.6641120, 0.0000000
2755, 83, 0.6748110, 0.0000000
2756, 83, 0.6766820, 0.0000000
2757, 83, 0.6714790, 0.0000000
2758, 83, 0.6950140, 0.0000000
2759, 83, 0.6838330, 0.0000000
2760, 83, 0.6747440, 0.0000000
2761, 84, 0.6718380, 0.0000000
2762, 84, 0.6685910, 0.0000000
2763, 84, 0.6667370, 0.0000000
2764, 84, 0.6738850, 0.0000000
2765, 84, 0.6485330, 0.0000000
2766, 84, 0.6748800, 0.0000000
2767, 84, 0.6794130, 0.0000000
2768, 84, 0.6680020, 0.0000000
2769, 84, 0.6827730, 0.0000000
2770, 84, 0.6745960, 0.0000000
2771, 84, 0.6610250, 0.0000000
2772, 84, 0.6749490, 0.0000000
2773, 84, 0.6946370, 0.0000000
2774, 84, 0.7394250, 0.0000000
2775, 84, 0.7012650, 0.0000000
2776, 84, 0.6852430, 0.0000000
2777, 84, 0.7390350, 0.0000000
2778, 84, 0.7195010, 0.0000000
2779, 84, 0.6822990, 0.0000000
2780, 84, 0.7341540, 0.0000000
2781, 84, 0.7343240, 0.0000000
2782, 84, 0.6869270, 0.0000000
2783, 84, 0.6956680, 0.0000000
2784, 84, 0.7049470, 0.0000000
2785, 85, 0.7751200, 0.0000000
2786, 85, 0.6729300, 0.0000000
2787, 85, 0.6903610, 0.0000000
2788, 85, 0.7037510, 0.0000000
2789, 85, 0.6985250, 0.0000000
2790, 85, 0.6846520, 0.0000000
2791, 85, 0.7058550, 0.0000000
2792, 85, 0.6895620, 0.0000000
2793, 85, 0.6936350, 0.0000000
2794, 85, 0.6807420, 0.0000000
2795, 85, 0.6782430, 0.0000000
2796, 85, 0.6862670, 0.0000000
2797, 85, 0.6946800, 0.0000000
2798, 85, 0.7141610, 0.0000000
2799, 85, 0.7050670, 0.0000000
2800, 85, 0.6899020, 0.0000000
2801, 85, 0.6792230, 0.0000000
2802, 85, 0.6832560, 0.0000010
2803, 85, 0.6945180, 0.0000000
2804, 85, 0.7121900, 0.0000000
2805, 85, 0.7059380, 0.0000000
2806, 85, 0.6996410, 0.0000000
2807, 85, 0.6910070, 0.0000000
2808, 85, 0.6919950, 0.0000000
2809, 85, 0.6926500, 0.0000000
2810, 85, 0.6870020, 0.0000000
2811, 85, 0.6744750, 0.0000000
2812, 85, 0.6871180, 0.0000000
2813, 85, 0.8698610, 0.0000000
2814, 85, 0.7660010, 0.0000000
2815, 85, 0.6926910, 0.0000000
2816, 85, 0.7051830, 0.0000000
2817, 85, 0.7083390, 0.0000000
2818, 85, 0.7015890, 0.0000000
2819, 85, 0.7207590, 0.0000000
2820, 85, 0.7165850, 0.0000010
2821, 85, 0.7226690, 0.0000000
2822, 85, 0.7050040, 0.0000000
2823, 85, 0.6913780, 0.0000000
2824, 85, 0.6855610, 0.0000000
2825, 85, 0.6821140, 0.0000000
2826, 85, 0.7063420, 0.0000000
2827, 85, 0.7160290, 0.0000000
2828, 85, 0.6933200, 0.0000000
2829, 85, 0.7187970, 0.0000000
2830, 85, 0.7393230, 0.0000000
2831, 85, 0.7143420, 0.0000000
2832, 85, 0.7089660, 0.0000000
2833, 85, 0.7057790, 0.0000000
2834, 85, 0.6959600, 0.0000000
2835, 85, 0.6938880, 0.0000000
2836, 85, 0.7133620, 0.0000000
2837, 85, 0.7086590, 0.0000000
2838, 85, 0.7056950, 0.0000000
2839, 85, 0.7066150, 0.0000000
2840, 85, 0.7188250, 0.0000000
2841, 85, 0.6970390, 0.0000000
2842, 85, 0.7174950, 0.0000000
2843, 85, 0.7152620, 0.0000000
2844, 85, 0.8132410, 0.0000000
2845, 85, 0.8081090, 0.0000000
2846, 85, 0.7907350, 0.0000000
2847, 85, 0.7302560, 0.0000000
2848, 85, 0.7058960, 0.0000000
2849, 85, 0.7558240, 0.0000000
2850, 85, 0.7115500, 0.0000000
2851, 85, 0.7118010, 0.0000000
2852, 85, 0.7019570, 0.0000000
2853, 85, 0.7612340, 0.0000000
2854, 85, 0.7180420, 0.0000000
2855, 85, 0.7385350, 0.0000000
2856, 85, 0.7565130, 0.0000000
2857, 85, 0.7374750, 0.0000000
2858, 85, 0.7392840, 0.0000000
2859, 85, 0.7428340, 0.0039990
2860, 85, 0.7611100, 0.0000000
2861, 85, 0.7753970, 0.0000000
2862, 85, 0.7331150, 0.0039990
2863, 85, 0.7746310, 0.0000000
2864, 85, 0.7269260, 0.0000000
2865, 85, 0.7164860, 0.0000000
2866, 85, 0.7422310, 0.0000000
2867, 85, 0.7668290, 0.0000000
2868, 85, 0.7558640, 0.0000000
2869, 85, 0.7656390, 0.0000000
2870, 85, 0.7423450, 0.0000010
2871, 85, 0.7482170, 0.0000000
2872, 85, 0.7716370, 0.0000000
2873, 85, 0.7331810, 0.0000000
2874, 85, 0.7253150, 0.0000000
2875, 85, 0.7550680, 0.0039980
2876, 85, 0.7414230, 0.0000010
2877, 85, 0.7649570, 0.0000000
2878, 85, 0.7760850, 0.0000000
2879, 85, 0.7464560, 0.0000000
2880, 85, 0.7533200, 0.0000000
2881, 85, 0.7723920, 0.0000000
2882, 85, 0.7208510, 0.0000000
2883, 85, 0.7837750, 0.0000000
2884, 85, 0.7701880, 0.0000000
2885, 85, 0.7825130, 0.0000000
2886, 85, 0.7615040, 0.0000000
2887, 85, 0.7519950, 0.0000000
2888, 85, 0.7478010, 0.0000000
2889, 85, 0.7476170, 0.0000000
2890, 85, 0.7381550, 0.0000000
2891, 86, 0.7305160, 0.0000000
2892, 86, 0.7577880, 0.0000000
2893, 86, 0.7569800, 0.0000000
2894, 86, 0.7477950, 0.0000000
2895, 86, 0.7676880, 0.0000000
2896, 86, 0.7318400, 0.0000000
2897, 86, 0.7572970, 0.0000000
2898, 86, 0.7609390, 0.0000000
2899, 86, 0.7381770, 0.0000000
2900, 86, 0.7357560, 0.0000000
2901, 86, 0.7680810, 0.0000000
2902, 86, 0.7593610, 0.0000000
2903, 86, 0.7738450, 0.0000000
2904, 86, 0.7661580, 0.0000000
2905, 86, 0.7492230, 0.0000000
2906, 86, 0.7531110, 0.0000000
2907, 86, 0.7442600, 0.0000000
2908, 86, 0.7497260, 0.0000000
2909, 86, 0.7528750, 0.0000010
2910, 86, 0.7457940, 0.0000000
2911, 86, 0.7493770, 0.0000000
2912, 86, 0.7348110, 0.0000000
2913, 86, 0.7367030, 0.0000000
2914, 86, 0.7683870, 0.0000000
2915, 86, 0.7744620, 0.0000000
2916, 86, 0.7387690, 0.0000000
2917, 86, 0.7588900, 0.0000000
2918, 86, 0.7786390, 0.0000000
2919, 86, 0.8370790, 0.0000000
2920, 86, 0.8641100, 0.0000000
2921, 86, 0.8550800, 0.0000000
2922, 86, 0.7567040, 0.0000000
2923, 86, 0.7259890, 0.0000000
2924, 86, 0.7590700, 0.0000000
2925, 86, 0.7643250, 0.0000000
2926, 86, 0.7427900, 0.0000000
2927, 86, 0.7861600, 0.0000000
2928, 86, 0.7466340, 0.0000000
2929, 86, 0.7608300, 0.0000000
2930, 86, 0.7833370, 0.0079970
2931, 86, 0.7883220, 0.0000010
2932, 86, 0.7645070, 0.0000000
2933, 86, 0.7438720, 0.0000000
2934, 86, 0.7564760, 0.0000000
2935, 86, 0.7679640, 0.0000000
2936, 86, 0.7951160, 0.0000000
2937, 86, 0.7631490, 0.0000000
2938, 86, 0.7787620, 0.0000000
2939, 86, 0.7744990, 0.0000000
2940, 86, 0.7572560, 0.0000000
2941, 86, 0.7590650, 0.0000000
2942, 86, 0.7641300, 0.0000010
2943, 86, 0.7526910, 0.0000000
2944, 86, 0.7777790, 0.0000000
2945, 86, 0.7760070, 0.0000000
2946, 86, 0.8404970, 0.0000000
2947, 86, 0.7699500, 0.0000000
2948, 86, 0.7853960, 0.0000000
2949, 86, 0.7654260, 0.0000000
2950, 86, 0.7546070, 0.0000000
2951, 86, 0.7647820, 0.0000000
2952, 86, 0.7949390, 0.0000000
2953, 86, 0.7878070, 0.0000000
2954, 86, 0.7817330, 0.0000000
2955, 86, 0.7789300, 0.0000000
2956, 86, 0.7839980, 0.0000000
2957, 86, 0.7644540, 0.0000000
2958, 86, 0.7798630, 0.0000000
2959, 86, 0.7896630, 0.0000000
2960, 86, 0.8243910, 0.0079970
2961, 86, 0.7831000, 0.0039980
2962, 86, 0.7913700, 0.0000000
2963, 86, 0.8079320, 0.0000000
2964, 86, 0.7861850, 0.0000000
2965, 87, 0.7880950, 0.0000000
2966, 87, 0.7745690, 0.0000000
2967, 87, 0.8199220, 0.0000000
2968, 87, 0.7747100, 0.0000000
2969, 87, 0.7801830, 0.0000000
2970, 87, 0.7653220, 0.0000010
2971, 87, 0.8085340, 0.0000000
2972, 87, 0.7911810, 0.0000000
2973, 87, 0.8179770, 0.0000000
2974, 87, 0.7947160, 0.0000000
2975, 87, 0.8033900, 0.0000000
2976, 87, 0.8203020, 0.0000000
2977, 87, 0.8298150, 0.0000000
2978, 87, 0.7976310, 0.0000000
2979, 87, 0.7843310, 0.0000000
2980, 87, 0.8126430, 0.0000000
2981, 87, 0.8111990, 0.0000000
2982, 87, 0.7788510, 0.0000000
2983, 87, 0.8097730, 0.0000000
2984, 87, 0.7887730, 0.0000000
2985, 87, 0.7811110, 0.0039980
2986, 87, 0.7878790, 0.0000000
2987, 87, 0.7916940, 0.0000000
2988, 87, 0.7872090, 0.0000000
2989, 87, 0.8876520, 0.0000000
2990, 87, 0.7661090, 0.0040000
2991, 87, 0.8066210, 0.0000000
2992, 87, 0.7864980, 0.0000000
2993, 87, 0.7712400, 0.0000000
2994, 87, 0.7820580, 0.0000000
2995, 87, 0.7918560, 0.0000000
2996, 87, 0.7783770, 0.0000000
2997, 88, 0.8103000, 0.0000000
2998, 88, 0.7936330, 0.0000000
2999, 88, 0.7717730, 0.0000000
3000, 88, 0.8020580, 0.0000000
3001, 88, 0.7875630, 0.0000000
3002, 88, 0.7926700, 0.0000000
3003, 88, 0.8045820, 0.0000000
3004, 88, 0.8073320, 0.0000000
3005, 88, 0.8001230, 0.0000000
3006, 88, 0.8167980, 0.0000000
3007, 88, 0.8052600, 0.0000000
3008, 88, 0.8328770, 0.0000000
3009, 88, 0.7913790, 0.0000000
3010, 88, 0.7964690, 0.0039990
3011, 88, 0.7927920, 0.0000000
3012, 88, 0.7931550, 0.0000000
3013, 88, 0.7950290, 0.0000000
3014, 88, 0.8295020, 0.0000010
3015, 88, 0.8138150, 0.0000000
3016, 88, 0.7978400, 0.0000000
3017, 88, 0.8274480, 0.0000000
3018, 88, 0.8093060, 0.0000000
3019, 88, 0.8071790, 0.0000000
3020, 88, 0.8273280, 0.0000010
3021, 88, 0.8169720, 0.0000000
3022, 88, 0.8409610, 0.0000000
3023, 88, 0.8251730, 0.0000000
3024, 88, 0.8078660, 0.0000000
3025, 88, 0.8214420, 0.0000000
3026, 88, 0.8166170, 0.0000000
3027, 88, 0.8734470, 0.0000000
3028, 88, 0.8585960, 0.0000000
3029, 88, 0.8913460, 0.0000000
3030, 88, 0.8510660, 0.0000000
3031, 88, 0.8430740, 0.0000000
3032, 88, 0.8582830, 0.0000000
3033, 88, 0.8146580, 0.0000000
3034, 88, 0.8068550, 0.0000000
3035, 88, 0.8199440, 0.0000000
3036, 88, 0.8067880, 0.0000000
3037, 88, 0.8293170, 0.0000000
3038, 88, 0.8197570, 0.0000000
3039, 88, 0.8088260, 0.0000020
3040, 88, 0.8200710, 0.0000000
3041, 88, 0.8168850, 0.0000000
3042, 88, 0.8243260, 0.0000000
3043, 88, 0.8137230, 0.0000000
3044, 88, 0.8116110, 0.0000010
3045, 88, 0.8225260, 0.0000000
3046, 88, 0.8030080, 0.0000000
3047, 88, 0.8085790, 0.0000000
3048, 88, 0.8461660, 0.0000000
3049, 88, 0.8271270, 0.0000000
3050, 88, 0.8236870, 0.0000000
3051, 88, 0.8425840, 0.0000000
3052, 88, 0.8236550, 0.0000000
3053, 88, 0.8170430, 0.0000000
3054, 88, 0.8571270, 0.0000000
3055, 88, 0.9270130, 0.0000000
3056, 88, 0.9796310, 0.0000000
3057, 88, 0.8276030, 0.0000000
3058, 88, 0.8152160, 0.0000000
3059, 88, 0.8404510, 0.0000000
3060, 88, 0.8400210, 0.0000000
3061, 88, 0.8394070, 0.0000000
3062, 88, 0.8253750, 0.0000000
3063, 88, 0.8296340, 0.0000000
3064, 88, 0.8718450, 0.0000000
3065, 88, 0.8567240, 0.0000000
3066, 88, 0.8551300, 0.0000000
3067, 88, 0.8296150, 0.0000000
3068, 88, 0.8600070, 0.0000000
3069, 88, 0.8473010, 0.0000000
3070, 88, 0.8381900, 0.0000000
3071, 88, 0.8303820, 0.0000000
3072, 88, 0.8523350, 0.0000000
3073, 88, 0.8515160, 0.0000000
3074, 88, 0.8617890, 0.0000000
3075, 88, 0.8620140, 0.0000000
3076, 88, 0.8460950, 0.0000000
3077, 88, 0.8402440, 0.0000000
3078, 88, 0.8597200, 0.0000000
3079, 88, 0.8241490, 0.0000000
3080, 88, 0.8538760, 0.0000000
3081, 89, 0.9357530, 0.0000000
3082, 89, 0.8501190, 0.0000010
3083, 89, 0.8390160, 0.0000000
3084, 89, 0.8379670, 0.0000000
3085, 89, 0.8604160, 0.0000000
3086, 89, 0.8590530, 0.0000000
3087, 89, 0.9220810, 0.0000000
3088, 89, 0.8554330, 0.0000000
3089, 89, 0.8752600, 0.0000000
3090, 89, 0.8485870, 0.0039990
3091, 89, 0.8460690, 0.0000000
3092, 89, 0.8424620, 0.0000000
3093, 89, 0.8324140, 0.0000000
3094, 89, 0.8257630, 0.0000000
3095, 89, 0.8352290, 0.0000000
3096, 89, 0.8294410, 0.0000000
3097, 89, 0.8225500, 0.0000000
3098, 89, 0.8346640, 0.0000010
3099, 89, 0.8403050, 0.0000000
3100, 89, 0.8745190, 0.0000000
3101, 89, 0.8429680, 0.0000000
3102, 89, 0.8396050, 0.0000000
3103, 89, 0.8371310, 0.0000000
3104, 89, 0.8463610, 0.0000000
3105, 89, 0.8465080, 0.0000000
3106, 89, 0.8419810, 0.0000000
3107, 89, 0.8523280, 0.0000000
3108, 89, 0.8508860, 0.0000000
3109, 89, 0.8624020, 0.0000000
3110, 89, 0.8857750, 0.0000000
3111, 89, 0.8650400, 0.0000000
3112, 89, 0.8518050, 0.0000000
3113, 89, 0.8561910, 0.0000000
3114, 89, 0.8611330, 0.0000000
3115, 89, 1.0742720, 0.0000000
3116, 89, 1.0160090, 0.0000000
3117, 89, 0.9378200, 0.0000000
3118, 89, 0.8755640, 0.0000000
3119, 89, 0.8657590, 0.0000000
3120, 89, 0.8393160, 0.0000000
3121, 89, 0.8554920, 0.0000000
3122, 89, 0.8619300, 0.0000000
3123, 89, 0.9058040, 0.0000000
3124, 90, 0.8635510, 0.0000000
3125, 90, 0.9133760, 0.0000000
3126, 90, 1.0267260, 0.0000010
3127, 90, 0.8875500, 0.0000000
3128, 90, 0.8604420, 0.0000000
3129, 90, 0.8914290, 0.0000000
3130, 90, 0.8841610, 0.0000000
3131, 90, 0.8827890, 0.0000000
3132, 90, 0.9104980, 0.0000000
3133, 90, 0.8861950, 0.0000000
3134, 90, 0.8999880, 0.0000000
3135, 90, 0.9637990, 0.0000000
3136, 90, 0.8858540, 0.0000000
3137, 90, 0.8805020, 0.0000000
3138, 90, 0.8837780, 0.0000000
3139, 90, 0.8977640, 0.0000000
3140, 90, 0.8729230, 0.0000000
3141, 90, 0.8540720, 0.0000000
3142, 90, 0.8798290, 0.0000000
3143, 90, 0.8479830, 0.0000000
3144, 90, 0.8601520, 0.0000000
3145, 90, 0.8796490, 0.0000000
3146, 90, 0.9156870, 0.0000000
3147, 90, 0.8588710, 0.0000000
3148, 90, 0.8823200, 0.0000000
3149, 90, 0.8560190, 0.0000000
3150, 90, 0.8515860, 0.0000000
3151, 90, 0.8831410, 0.0000000
3152, 90, 0.8780110, 0.0000000
3153, 91, 0.8800710, 0.0000000
3154, 91, 0.9003360, 0.0000000
3155, 91, 0.9009210, 0.0000000
3156, 91, 0.8745750, 0.0000000
3157, 91, 0.9132360, 0.0000000
3158, 91, 0.8841560, 0.0000000
3159, 91, 0.8840370, 0.0000000
3160, 91, 0.8822650, 0.0000000
3161, 91, 0.9021330, 0.0000000
3162, 91, 0.9035630, 0.0000000
3163, 91, 0.8763460, 0.0000000
3164, 91, 0.8746850, 0.0000000
3165, 91, 0.8609320, 0.0000000
3166, 91, 0.8592320, 0.0000000
3167, 91, 0.8485030, 0.0000000
3168, 91, 0.9042120, 0.0000000
3169, 91, 0.9323700, 0.0000000
3170, 91, 0.8901030, 0.0000000
3171, 91, 0.8775820, 0.0000000
3172, 91, 0.8886800, 0.0000000
3173, 91, 0.8729500, 0.0000000
3174, 91, 0.8695770, 0.0000000
3175, 91, 0.8744710, 0.0000000
3176, 91, 0.8914300, 0.0000000
3177, 91, 0.8945420, 0.0000000
3178, 91, 0.8728860, 0.0000000
3179, 91, 0.8876140, 0.0000000
3180, 91, 0.9201150, 0.0000000
3181, 91, 0.9006880, 0.0000000
3182, 91, 0.8704270, 0.0000000
3183, 91, 0.8668840, 0.0000000
3184, 91, 0.8680450, 0.0000000
3185, 91, 0.8770530, 0.0000000
3186, 91, 0.9025400, 0.0000000
3187, 91, 0.8802140, 0.0000000
3188, 91, 0.8999890, 0.0000000
3189, 91, 0.9018500, 0.0000000
3190, 91, 0.8899570, 0.0000000
3191, 91, 0.9218760, 0.0000000
3192, 91, 0.8984050, 0.0000000
3193, 91, 0.9054230, 0.0000000
3194, 91, 0.9048100, 0.0000000
3195, 91, 0.8983300, 0.0000000
3196, 91, 0.8919580, 0.0000000
3197, 91, 0.9035650, 0.0000000
3198, 91, 0.9273240, 0.0000000
3199, 91, 0.8894040, 0.0000000
3200, 91, 0.9144470, 0.0000000
3201, 91, 0.8943740, 0.0000000
3202, 91, 0.9095900, 0.0000000
3203, 91, 0.9048340, 0.0000000
3204, 91, 0.9115840, 0.0000000
3205, 91, 0.9250920, 0.0000000
3206, 91, 0.9268600, 0.0000000
3207, 91, 0.9308740, 0.0000000
3208, 91, 0.9459410, 0.0000000
3209, 91, 0.8969840, 0.0159950
3210, 91, 0.8978430, 0.0000000
3211, 91, 0.9348980, 0.0000000
3212, 92, 0.8896220, 0.0000000
3213, 92, 0.9248680, 0.0000000
3214, 92, 0.9627180, 0.0039980
3215, 92, 1.0047520, 0.0000000
3216, 92, 0.9639590, 0.0000000
3217, 92, 0.9358130, 0.0000000
3218, 92, 0.9390750, 0.0000000
3219, 92, 0.9691300, 0.0000000
3220, 92, 0.9817050, 0.0000000
3221, 92, 0.9341210, 0.0000000
3222, 92, 0.9728850, 0.0000000
3223, 92, 0.9207060, 0.0039970
3224, 92, 0.9529140, 0.0199970
3225, 92, 0.9825630, 0.0000000
3226, 92, 0.9748870, 0.0000000
3227, 92, 0.9229150, 0.0000000
3228, 92, 0.9369190, 0.0039990
3229, 92, 0.9385120, 0.0000000
3230, 92, 0.9470310, 0.0000000
3231, 92, 0.9576540, 0.0000000
3232, 92, 0.9920080, 0.0000000
3233, 92, 1.0682460, 0.0000000
3234, 92, 1.0129220, 0.0000000
3235, 92, 0.9606560, 0.0000000
3236, 92, 0.9021910, 0.0000000
3237, 92, 0.9196340, 0.0039980
3238, 92, 0.9164550, 0.0039980
3239, 92, 0.9565130, 0.0079980
3240, 92, 0.9553790, 0.0000000
3241, 92, 0.9473020, 0.0000000
3242, 92, 0.9304670, 0.0040000
3243, 92, 0.9771370, 0.0039980
3244, 92, 0.9281310, 0.0000000
3245, 93, 0.9330050, 0.0000010
3246, 93, 0.9174550, 0.0039980
3247, 93, 0.9402700, 0.0000010
3248, 93, 0.9378530, 0.0000000
3249, 93, 0.9389820, 0.0000010
3250, 93, 1.0162760, 0.0000000
3251, 93, 1.0463140, 0.0000000
3252, 93, 0.9378500, 0.0000000
3253, 93, 0.9729800, 0.0000000
3254, 93, 0.9391140, 0.0479880
3255, 93, 0.9236510, 0.0000000
3256, 93, 0.9298290, 0.0000000
3257, 93, 0.9317260, 0.0000000
3258, 93, 0.9569460, 0.0000000
3259, 93, 1.0073460, 0.0000000
3260, 93, 1.1820120, 0.0000000
3261, 93, 1.0510370, 0.0000000
3262, 93, 0.9922350, 0.0000000
3263, 93, 0.9695400, 0.0000000
3264, 93, 0.9603230, 0.0000000
3265, 93, 0.9457800, 0.0000000
3266, 93, 0.9249220, 0.0000000
3267, 93, 0.9294170, 0.0000000
3268, 93, 0.9242770, 0.0000000
3269, 93, 0.9298420, 0.0000000
3270, 93, 0.9368050, 0.0000000
3271, 93, 0.9478880, 0.0000000
3272, 93, 0.9322140, 0.0000000
3273, 93, 0.9416600, 0.0000000
3274, 93, 0.9635860, 0.0000000
3275, 93, 0.9602050, 0.0000000
3276, 93, 0.9724610, 0.0000000
3277, 93, 0.9611270, 0.0000000
3278, 93, 0.9317480, 0.0000000
3279, 93, 0.9216620, 0.0000000
3280, 93, 0.9261200, 0.0000000
3281, 93, 0.9470460, 0.0000000
3282, 93, 1.0052260, 0.0000000
3283, 93, 1.0904400, 0.0000000
3284, 93, 0.9984900, 0.0000000
3285, 93, 1.0368480, 0.0000000
3286, 93, 0.9992070, 0.0000000
3287, 93, 0.9874160, 0.0000000
3288, 93, 0.9458560, 0.0000000
3289, 93, 0.9339020, 0.0000000
3290, 93, 0.9398190, 0.0000000
3291, 93, 0.9515710, 0.0000000
3292, 93, 0.9421310, 0.0000000
3293, 93, 0.9451400, 0.0000010
3294, 93, 0.9518150, 0.0000000
3295, 93, 0.9671530, 0.0000000
3296, 93, 0.9839660, 0.0000010
3297, 93, 1.1348900, 0.0000000
3298, 93, 1.0767170, 0.0000000
3299, 93, 1.1514670, 0.0000000
3300, 93, 0.9690640, 0.0000000
3301, 93, 0.9403850, 0.0000000
3302, 93, 0.9701980, 0.0000000
3303, 93, 0.9483630, 0.0000000
3304, 93, 0.9743330, 0.0000000
3305, 93, 0.9553280, 0.0000000
3306, 93, 1.0318110, 0.0000000
3307, 93, 0.9679100, 0.0000000
3308, 93, 0.9794090, 0.0000000
3309, 93, 0.9660310, 0.0000000
3310, 93, 0.9511390, 0.0000000
3311, 93, 1.0081990, 0.0000000
3312, 93, 1.0076740, 0.0000000
3313, 93, 0.9743490, 0.0000000
3314, 93, 1.0340520, 0.0000000
3315, 93, 0.9816940, 0.0000000
3316, 93, 0.9840700, 0.0039970
3317, 93, 0.9643340, 0.0000010
